3.9302 -1.04647 2.73029
0.238435 1.94975 -1.32066
-0.607305 1.33645 -3.13205
-2.20043 -1.11215 -2.2651
1.35604 -2.61781 -6.88711
1.10412 2.64133 -1.19108
1.90677 3.05198 1.14778
4.35607 0.00674776 2.91457
0.227147 0.074033 3.87293
2.87935 0.124866 5.90056
-2.08933 -1.14586 5.36135
-2.8449 -0.573938 3.93993
-3.48107 -1.54464 3.56624
-2.30037 1.13773 1.73596
-2.04995 0.92645 2.27982
-0.552595 -2.80291 6.11644
0.766375 -6.02081 5.50395
-1.23789 -5.61899 1.38897
-1.19749 -2.93467 -2.74091
-1.12026 1.40276 -3.15237
-1.22613 2.90652 -3.87627
1.34905 2.80661 -2.42948
-1.78716 1.60204 -3.49472
0.637062 -0.114505 -2.55416
-6.74064 -0.181899 1.05484
-1.21859 -0.421227 -2.16146
-4.89526 -0.894534 -3.59628
-0.597946 -4.06582 -6.61332
-1.00296 -2.77298 -4.09732
0.207784 0.0391875 -5.69352
0.375212 -3.8071 -5.45772
0.873257 -1.30258 -1.58126
-1.22854 -0.291133 -2.77676
2.35826 3.05019 -2.62862
2.77464 2.75889 -8.65416
4.80739 1.94164 -4.53015
6.2209 -3.51845 -5.35749
4.11241 1.0226 -7.41135
5.67862 5.89332 -7.55829
5.08966 4.57347 -4.51787
-1.95764 -0.00455643 1.78055
-0.146387 1.37837 1.80257
1.6381 -3.07178 2.22892
-0.576072 -1.56518 5.9595
-0.211601 2.93555 4.4905
-0.439357 -0.280109 5.66172
-1.83601 3.21122 4.89272
1.07134 -4.69866 8.92566
1.08868 -6.13993 6.02858
-2.28117 -0.167552 1.52685
-0.820972 -1.71754 4.12921
0.588373 0.381238 3.54386
-2.02501 -0.1252 1.59574
-0.499887 2.97088 2.10285
-0.794211 -1.19895 4.1925
2.93466 -4.71056 4.24307
2.49046 -5.49606 5.9575
3.80509 -2.50827 5.50332
3.18239 -5.63802 2.14663
-0.531972 -7.53716 10.6572
-1.23843 -5.55641 10.8981
4.14881 -3.68914 6.18861
2.06459 -0.805951 6.73906
0.597841 -3.04209 6.56806
0.269749 -3.37105 3.20965
0.945976 0.0800046 4.17964
0.421876 -0.581367 1.63866
1.17036 2.64953 1.15948
0.263236 -1.26215 3.49555
-0.688444 -0.96348 5.56876
4.64363 -0.0799036 3.99734
1.18275 0.0573645 5.09714
-0.417731 4.33761 3.76727
-3.19022 -2.42634 4.0368
-1.11618 -2.15936 4.42864
-5.13615 1.3731 0.693686
-1.13337 1.6208 -1.58236
-2.91869 -2.62497 -5.65467
-0.0782745 -0.11888 -4.60922
-0.306252 -2.08815 -3.474
0.937644 -0.222543 -3.49154
-1.68859 2.22971 -3.75991
-4.04986 -0.516216 -5.89897
-1.57769 1.12824 -1.57686
-4.09341 -0.789215 -4.0965
-4.20705 -0.603103 -3.11496
-0.284132 -4.1169 -5.80318
0.656193 -3.09949 -5.06584
3.68353 -3.3318 -1.74315
-2.69137 -2.7202 -7.71926
0.607185 -3.08061 -5.90029
0.735176 -1.27168 -4.47178
-2.8546 -1.11768 -5.50499
-1.35386 1.7971 -2.6043
-4.02671 1.33876 -4.06667
-0.931643 2.0431 -3.15403
-1.69461 1.37357 -2.01084
-1.03863 0.496223 -2.99938
0.0800186 1.95945 -4.4051
2.11555 -0.795608 -2.92884
-1.54657 -1.61213 -2.989
-0.363347 -0.48363 -1.15755
2.04891 -0.69123 -2.34225
1.63763 0.161192 -2.15137
0.78628 -1.78588 3.11615
2.7079 2.85126 3.13226
3.41305 1.23747 8.7506
1.24561 -2.20211 4.31644
4.55736 1.41977 4.29312
7.00283 5.1811 3.32595
3.69469 2.54502 -1.76293
0.325777 -2.06636 -5.10721
-0.236511 0.952113 -10.6293
0.492378 0.475265 -11.1868
-4.78 -0.570678 -7.30957
-3.23777 -4.19714 -4.63478
0.703466 -3.21933 -3.3752
-1.12899 0.433718 -1.57889
-0.219467 1.16217 1.3524
-3.10466 -0.194256 3.23475
-2.02076 1.09895 2.74925
-1.23932 -0.785692 0.970261
-1.62814 0.043459 7.79711
2.43027 -0.904774 3.47376
-1.26965 -0.551674 1.24901
-2.90964 -0.382216 5.61755
0.763589 -0.24938 2.25542
-1.06538 -0.669924 -2.12892
-1.42906 2.65295 -3.82491
-0.828598 2.82355 -3.53645
-3.57172 0.72922 -4.7395
-1.85899 -3.19375 -5.87596
-0.450232 3.44296 3.30499
2.46061 0.0571103 4.39683
1.93124 -1.32838 -1.27443
2.00425 -2.51804 -2.09533
1.44853 -1.45985 4.05375
2.16579 1.86087 4.82738
-1.49821 -1.62254 5.22821
0.311744 -1.95553 5.08923
0.124624 -2.44855 2.82094
1.54977 -2.96684 1.42212
-1.50966 2.11756 1.8099
4.04335 -5.53234 3.95309
3.67667 -5.0435 6.3377
0.217213 0.189078 9.29023
-1.98551 -1.26678 8.51146
-4.66726 -0.803289 5.77531
-6.66769 3.59657 7.1066
-3.65443 0.195758 5.85566
-1.01806 -3.2243 2.97652
1.86082 -0.915673 3.71881
-2.77221 -3.46119 2.04834
-1.81066 -0.751732 -6.65414
-1.52077 -0.419033 -6.81106
-0.317422 -0.0955043 -5.33545
2.31562 -1.58879 -2.17868
-0.727743 -0.527379 -4.0201
4.24903 3.7769 -3.5172
-0.11715 2.43722 -3.06563
1.49963 0.0219596 -3.09821
-1.57046 5.02242 -5.36741
-0.183906 1.60331 -5.24493
1.62552 0.190845 -3.15063
1.14497 -2.10105 -5.41069
-1.71958 2.20379 -7.4987
-4.37647 -2.12566 -8.3342
-1.94539 -2.44492 -5.42235
0.24599 -1.84058 -0.611973
0.470401 2.3092 -2.99603
0.109662 0.42096 -3.42459
1.36371 1.6926 -3.62108
-1.45676 1.30493 -2.98218
-1.1101 1.29326 -4.79844
-2.05304 5.16068 -0.921298
0.609043 0.323456 -2.91821
2.02843 -0.462941 -1.57155
2.57545 0.0603244 -1.3013
2.80269 -4.55203 -4.62629
-0.245627 -3.89007 -4.85403
0.985737 1.77485 -2.11581
-0.061057 0.48666 1.09337
0.3295 -1.77682 -5.99102
1.50965 -1.89126 -2.66194
0.149911 1.02257 -3.32726
-3.00632 2.29539 -0.943554
-0.850813 -0.315558 -2.03943
2.11903 -0.0365096 0.9701
1.19011 0.262059 1.41143
2.99764 1.301 2.64607
2.18376 -1.61006 4.53753
0.793823 0.497512 1.3005
-2.14891 2.89678 5.62189
-2.40222 3.96246 1.29205
-0.758439 1.93734 2.84027
1.6762 -1.7789 4.2264
3.01818 0.482975 3.43006
-1.20729 -1.77709 2.79327
1.76602 -0.08251 3.71499
1.71162 2.73339 -1.14788
3.91948 -1.14495 -4.10457
1.53317 0.560162 -4.23358
3.63389 2.9665 -5.35498
3.45107 0.972114 -1.86239
2.81047 -1.59188 -5.73562
-0.17596 -0.461274 -1.97793
-0.897777 0.75522 -4.10405
1.31624 1.32239 -2.26617
1.28665 0.881227 -2.21598
-2.73506 -1.49634 -2.39442
-0.693253 -1.61439 -2.29855
