           1      -0.527      -0.527           0
           2    -0.52876    -0.52788 0.000622254
           3   -0.527608   -0.527789  0.00042139
           4   -0.526616   -0.527496 0.000405482
           5    -0.52708   -0.527413 0.000332812
           6   -0.529912   -0.527829 0.000470641
           7   -0.529944   -0.528131 0.000490878
           8   -0.526928   -0.527981  0.00045198
           9   -0.530104   -0.528217 0.000459208
          10    -0.53104   -0.528499 0.000492479
          11   -0.529128   -0.528556 0.000451014
          12   -0.527216   -0.528445 0.000427037
          13   -0.530568   -0.528608 0.000424275
          14   -0.529416   -0.528666 0.000397876
          15    -0.52764   -0.528597 0.000377181
          16   -0.528696   -0.528603 0.000353658
          17   -0.527496   -0.528538 0.000338802
          18    -0.52736   -0.528473 0.000326243
          19   -0.528624   -0.528481 0.000309169
          20   -0.524568   -0.528285 0.000350183
           1   -0.528967   -0.528967           0
           2   -0.529944   -0.529455 0.000345492
           3   -0.527612   -0.528841 0.000551936
           4   -0.528576   -0.528775 0.000417893
           5   -0.529904   -0.529001 0.000390606
           6   -0.529794   -0.529133 0.000347176
           7   -0.531087   -0.529412 0.000394179
           8   -0.527376   -0.529158 0.000419066
           9   -0.532203   -0.529496 0.000490441
          10   -0.532648   -0.529811 0.000533145
          11   -0.530406   -0.529865 0.000487416
          12   -0.527491   -0.529667 0.000485289
          13   -0.531188   -0.529784 0.000461842
          14   -0.530797   -0.529857 0.000434481
          15   -0.529173   -0.529811 0.000407901
          16    -0.52975   -0.529807 0.000382425
          17   -0.529711   -0.529802 0.000359972
          18     -0.5291   -0.529763 0.000342077
          19   -0.529423   -0.529745 0.000324539
          20   -0.525984   -0.529557 0.000358688
