           1    -0.42408    -0.42408           0
           2   -0.427072   -0.425576  0.00105783
           3   -0.424832   -0.425328 0.000733716
           4   -0.424872   -0.425214 0.000559073
           5   -0.423488   -0.424869  0.00054348
           6   -0.428728   -0.425512 0.000741535
           7   -0.425376   -0.425493 0.000635856
           8   -0.424208   -0.425332 0.000576292
           9   -0.425904   -0.425396 0.000515752
          10   -0.427456   -0.425602 0.000503656
          11    -0.42692   -0.425721 0.000471914
          12   -0.426336   -0.425773 0.000435358
          13   -0.425768   -0.425772 0.000401869
          14   -0.428032   -0.425934  0.00040428
          15   -0.425896   -0.425931 0.000377336
          16   -0.425968   -0.425933  0.00035376
          17    -0.42448   -0.425848 0.000343127
          18    -0.42644   -0.425881 0.000325637
          19    -0.42728   -0.425955 0.000316714
          20   -0.423152   -0.425814 0.000330426
           1   -0.425614   -0.425614           0
           2   -0.427925    -0.42677 0.000816906
           3   -0.425014   -0.426184 0.000724543
           4    -0.42563   -0.426046 0.000556517
           5   -0.425152   -0.425867 0.000473035
           6   -0.428734   -0.426345 0.000587871
           7   -0.425395   -0.426209 0.000519318
           8   -0.425198   -0.426083 0.000469521
           9   -0.426779    -0.42616 0.000423672
          10   -0.427393   -0.426283 0.000398847
          11   -0.427123    -0.42636  0.00036982
          12   -0.426586   -0.426379  0.00033948
          13   -0.425332   -0.426298 0.000322769
          14   -0.428703    -0.42647  0.00034239
          15    -0.42655   -0.426475 0.000319605
          16   -0.426458   -0.426474 0.000299632
          17   -0.425987   -0.426445 0.000283376
          18   -0.426958   -0.426474  0.00026906
          19   -0.427124   -0.426508 0.000257062
          20   -0.424506   -0.426408 0.000262981
