           1     -0.3534     -0.3534           0
           2    -0.35536    -0.35438 0.000692965
           3   -0.354048   -0.354269  0.00047073
           4    -0.35264   -0.353862 0.000499082
           5   -0.354536   -0.353997 0.000417073
           6   -0.356672   -0.354443 0.000535222
           7   -0.355288   -0.354563 0.000472189
           8   -0.352584   -0.354316 0.000473576
           9   -0.355216   -0.354416 0.000431385
          10   -0.355072   -0.354482 0.000393203
          11   -0.355512   -0.354575 0.000368446
          12   -0.356272   -0.354717 0.000363863
          13   -0.356032   -0.354818 0.000349658
          14   -0.357744   -0.355027 0.000382078
          15   -0.354536   -0.354994 0.000358005
          16    -0.35528   -0.355012 0.000336075
          17   -0.353528   -0.354925 0.000327447
          18   -0.355104   -0.354935 0.000309407
          19   -0.354008   -0.354886 0.000296941
          20   -0.352824   -0.354783 0.000299457
           1   -0.354048   -0.354048           0
           2   -0.355677   -0.354863 0.000576122
           3   -0.354438   -0.354721 0.000401052
           4   -0.353073   -0.354309 0.000466742
           5   -0.354889   -0.354425 0.000387525
           6   -0.357361   -0.354914 0.000551145
           7    -0.35558   -0.355009 0.000480552
           8   -0.353296   -0.354795 0.000465786
           9   -0.355703   -0.354896 0.000424806
          10   -0.354738    -0.35488 0.000382618
          11    -0.35568   -0.354953  0.00035468
          12   -0.356186   -0.355056 0.000339682
          13   -0.355837   -0.355116 0.000318821
          14   -0.357969    -0.35532 0.000355256
          15   -0.354661   -0.355276 0.000334274
          16     -0.3554   -0.355284 0.000313471
          17    -0.35331   -0.355167 0.000315795
          18    -0.35548   -0.355185 0.000298729
          19    -0.35396    -0.35512 0.000289882
          20   -0.352821   -0.355005 0.000297311
