           1    0.410517    0.410517           0
           2    0.353435    0.381976   0.0201816
           3    0.414239    0.392731   0.0160662
           4    0.355571    0.383441   0.0144887
           5    0.369994    0.380751   0.0118379
           6    0.383504     0.38121  0.00987382
           7    0.303328    0.370084   0.0133316
           8    0.366524    0.369639   0.0116726
           9    0.393861     0.37233   0.0106814
          10    0.370948    0.372192  0.00961414
          11    0.401252    0.374834  0.00909584
          12    0.283084    0.367188   0.0110953
          13    0.310871    0.362856   0.0110553
          14    0.412815    0.366425   0.0108262
          15    0.339202     0.36461   0.0102555
          16    0.224942     0.35588   0.0128014
          17    0.272434    0.350972   0.0129553
          18    0.385618    0.352897   0.0123778
          19    0.265761    0.348311   0.0125472
          20    0.335781    0.347684   0.0119354
           1    0.329125    0.329125           0
           2     0.32142    0.325273   0.0027242
           3    0.269363    0.306636   0.0153247
           4    0.262159    0.295517   0.0149943
           5     0.19722    0.275858   0.0212857
           6    0.209593    0.264813    0.020403
           7    0.292479    0.268766    0.017867
           8    0.172711    0.256759   0.0192498
           9    0.316802     0.26343   0.0182304
          10    0.356411    0.272728   0.0186282
          11     0.26081    0.271645   0.0169662
          12    0.328182    0.276356   0.0161933
          13    0.153987    0.266943   0.0174706
          14    0.241785    0.265146   0.0163149
          15    0.306967    0.267934   0.0154636
          16    0.271323    0.268146   0.0144986
          17    0.201617    0.264233    0.014164
          18    0.290895    0.265714   0.0134544
          19    0.242593    0.264497   0.0128012
          20    0.265419    0.264543   0.0121612
