           1    0.432055    0.432055           0
           2    0.421619    0.426837  0.00368969
           3    0.424159    0.425944   0.0025655
           4    0.425241    0.425768  0.00193015
           5    0.432906    0.427196  0.00200366
           6    0.415127    0.425184  0.00248186
           7    0.427726    0.425547  0.00215371
           8    0.399011     0.42223  0.00363023
           9    0.417812    0.421739   0.0032599
          10    0.409501    0.420516  0.00315529
          11    0.427254    0.421128  0.00292731
          12    0.419612    0.421002  0.00268609
          13    0.412861    0.420376  0.00255142
          14    0.405977    0.419347  0.00256811
          15    0.418841    0.419313  0.00239712
          16    0.423645    0.419584  0.00226254
          17    0.408856    0.418953   0.0022157
          18    0.427109    0.419406  0.00213843
          19    0.406936     0.41875  0.00212421
          20    0.419853    0.418805  0.00201872
           1    0.445084    0.445084           0
           2    0.442014    0.443549  0.00108514
           3    0.433841    0.440313  0.00273953
           4    0.459738    0.445169  0.00468072
           5     0.45337    0.446809  0.00402169
           6    0.430322    0.444061  0.00418625
           7    0.446344    0.444388  0.00360089
           8    0.414943    0.440707  0.00466697
           9    0.432687    0.439816  0.00423263
          10     0.43209    0.439043  0.00387923
          11    0.452682    0.440283  0.00371945
          12    0.435118    0.439853  0.00343431
          13    0.430041    0.439098  0.00325201
          14    0.434186    0.438747  0.00303859
          15       0.442    0.438964  0.00284374
          16    0.440847    0.439082  0.00266844
          17    0.422705    0.438118  0.00267973
          18    0.448419    0.438691  0.00259124
          19    0.425855    0.438015   0.0025414
          20    0.445219    0.438375  0.00243972
