           1     1.84235     1.84235           0
           2     1.92914     1.88575   0.0306834
           3     1.91033     1.89394   0.0215221
           4     1.86984     1.88792   0.0169636
           5     1.88536     1.88741   0.0135786
           6     1.93319     1.89504   0.0132878
           7      1.9242      1.8992   0.0120249
           8     1.83169     1.89076   0.0131538
           9     1.96941      1.8995   0.0143032
          10      1.8823     1.89778    0.012976
          11      1.8708     1.89533    0.012026
          12     1.83168     1.89002   0.0121374
          13     1.82141     1.88475   0.0122978
          14     1.91409     1.88684   0.0115967
          15      1.9262     1.88947   0.0111165
          16     1.82903     1.88569   0.0110449
          17     1.89733     1.88637   0.0104164
          18     1.89155     1.88666   0.0098417
          19     1.86311     1.88542  0.00940144
          20     1.91916     1.88711  0.00908144
