           1     2.61557     2.61557           0
           2     2.48849     2.55203   0.0449286
           3      2.5268     2.54362   0.0307294
           4     2.32949     2.49009   0.0517735
           5     2.49946     2.49196   0.0414527
           6     2.52762      2.4979   0.0349674
           7     2.59768     2.51216   0.0327485
           8     2.43515     2.50253   0.0300365
           9     2.60971     2.51444   0.0289639
          10     2.44677     2.50767   0.0268463
          11     2.60098     2.51616   0.0257109
          12     2.60369     2.52345   0.0245812
          13     2.44573     2.51747    0.023406
          14     2.65767     2.52749   0.0237802
          15     2.50857     2.52623   0.0222283
          16     2.58381     2.52982   0.0211284
          17     2.49854     2.52798   0.0199655
          18     2.40779     2.52131   0.0199417
          19     2.50413      2.5204   0.0189126
          20     2.66088     2.52743   0.0192271
