           1     2.21743     2.21743           0
           2     2.26044     2.23894   0.0152081
           3     2.22833      2.2354   0.0105418
           4     2.08913     2.19883   0.0326418
           5      2.2382     2.20671   0.0270461
           6     2.14057     2.19568   0.0246828
           7     2.13856     2.18752   0.0224652
           8     2.15431     2.18337   0.0200368
           9      2.2204     2.18749   0.0182281
          10     2.21209     2.18995   0.0165706
          11     2.09883     2.18166    0.017009
          12     2.13074     2.17742   0.0161124
          13     2.08067     2.16998   0.0165025
          14     2.21938     2.17351   0.0156965
          15     2.16845     2.17317   0.0146536
          16     2.24613     2.17773   0.0144299
          17     2.22594     2.18057   0.0138569
          18     2.21869     2.18268    0.013248
          19      2.2018     2.18369   0.0125889
          20     2.16379     2.18269   0.0119987
