           1     1.66935     1.66935           0
           2     1.63632     1.65284   0.0116783
           3      1.7342     1.67996   0.0234745
           4     1.61031     1.66255   0.0231807
           5     1.70496     1.67103   0.0200363
           6     1.72766     1.68047   0.0187888
           7     1.76815     1.69299   0.0198458
           8      1.7014     1.69404   0.0173929
           9     1.77122     1.70262   0.0174467
          10     1.69267     1.70162   0.0157304
          11     1.70827     1.70223    0.014312
          12     1.59153       1.693   0.0158151
          13     1.66274     1.69068   0.0147689
          14     1.63193     1.68648   0.0142976
          15     1.66559     1.68509   0.0134121
          16     1.65495      1.6832   0.0127055
          17     1.70782     1.68465   0.0120404
          18     1.58573     1.67916   0.0125632
          19     1.70064     1.68029   0.0119528
          20     1.67765     1.68015   0.0113559
