           1     5.36112     5.36112           0
           2     5.96415     5.66264    0.213204
           3     5.73106     5.68544    0.143351
           4     5.93237     5.74718    0.120072
           5     5.80406     5.75855   0.0965947
           6      5.7718     5.76076   0.0805208
           7     5.48305     5.72109   0.0781831
           8     5.44271     5.68629   0.0757593
           9     5.26473     5.63945   0.0805303
          10     5.33965     5.60947    0.077858
          11     5.40513     5.59089   0.0729625
          12     5.69943     5.59994   0.0674406
          13     5.42054     5.58614   0.0636491
          14     5.75705     5.59835   0.0602621
          15     5.66418     5.60274   0.0564042
          16     5.52704       5.598    0.053077
          17     5.48646     5.59144   0.0503588
          18     5.94143     5.61089   0.0511772
          19     5.58132     5.60933   0.0485073
          20     5.58039     5.60788   0.0461035
