10 11.357
20 4.71113
30 3.15898
40 2.57904
50 2.44282
60 2.24714
70 2.24714
80 2.24714
90 2.24714
100 2.24714
110 2.24714
120 2.24714
130 2.24714
140 2.24714
150 2.24714
160 2.24714
170 2.24714
180 2.24714
190 2.24714
200 2.24714
210 2.24714
220 2.24714
230 2.24714
240 2.24714
250 2.24714
260 2.24714
270 2.24714
280 2.24714
290 2.24714
300 2.24714
