0.1 0
0.2 0
0.3 0
0.4 0.005708
0.5 0.019468
0.6 0.06418
0.7 0.103248
0.8 0.152314
0.9 0.192042
1 0.236178
1.1 0.279114
1.2 0.315368
1.3 0.355482
1.4 0.385118
1.5 0.415572
1.6 0.444904
1.7 0.472298
1.8 0.496556
1.9 0.5183
2 0.538886
2.1 0.556538
2.2 0.576264
2.3 0.590676
2.4 0.605638
2.5 0.619222
2.6 0.633668
2.7 0.645242
2.8 0.656866
2.9 0.667304
3 0.676918
3.1 0.687184
