           1   -0.407448   -0.407448           0
           2   -0.408232    -0.40784 0.000277186
           3   -0.406824   -0.407501 0.000332582
           4   -0.407184   -0.407422 0.000258726
           5   -0.410328   -0.408003 0.000559532
           6     -0.4126   -0.408769 0.000840564
           7   -0.409792   -0.408915 0.000733069
           8   -0.409136   -0.408943 0.000641954
           9   -0.411936   -0.409276  0.00065109
          10   -0.406536   -0.409002 0.000641031
          11   -0.412168   -0.409289 0.000644152
          12   -0.409384   -0.409297 0.000590521
          13   -0.408528   -0.409238 0.000548053
          14   -0.411568   -0.409405 0.000533575
          15   -0.409248   -0.409394 0.000498106
          16   -0.413592   -0.409656   0.0005316
          17   -0.410096   -0.409682 0.000500958
          18   -0.406944    -0.40953 0.000495688
          19   -0.410336   -0.409573  0.00047141
          20   -0.409376   -0.409563 0.000447942
           1   -0.407994   -0.407994           0
           2    -0.40919   -0.408592 0.000422737
           3   -0.409079   -0.408754 0.000311497
           4    -0.40914   -0.408851 0.000248119
           5     -0.4115   -0.409381 0.000513814
           6   -0.410809   -0.409619 0.000480164
           7   -0.409785   -0.409643 0.000412157
           8   -0.410584    -0.40976 0.000377078
           9   -0.413745   -0.410203 0.000535373
          10   -0.407387   -0.409922 0.000550925
          11   -0.414845   -0.410369 0.000658015
          12   -0.411065   -0.410427 0.000605728
          13   -0.409562   -0.410361 0.000562774
          14   -0.409586   -0.410305 0.000525287
          15   -0.409588   -0.410257 0.000492438
          16   -0.413013    -0.41043 0.000490851
          17    -0.41088   -0.410456 0.000462693
          18   -0.409324   -0.410393 0.000441245
          19   -0.410963   -0.410423 0.000419038
          20    -0.40958   -0.410381   0.0004002
