           1    0.021396    0.021396           0
           2    0.023012    0.022204 0.000571342
           3    0.030436    0.024948  0.00227261
           4    0.011404    0.021562  0.00339174
           5     0.02128   0.0215056  0.00271386
           6    0.014652   0.0203633  0.00249037
           7     0.02642   0.0212286  0.00227996
           8    0.024912    0.021689  0.00204093
           9    0.027176   0.0222987  0.00190304
          10    0.023908   0.0224596  0.00171953
          11     0.01668   0.0219342  0.00164152
          12    0.025604     0.02224  0.00153295
          13    0.024404   0.0224065  0.00142404
          14    0.021032   0.0223083   0.0013257
          15    0.025736   0.0225368  0.00125686
          16    0.024928   0.0226862  0.00118716
          17    0.025456   0.0228492  0.00112845
          18    0.022748   0.0228436  0.00106577
          19    0.026012   0.0230103  0.00102264
          20    0.014324    0.022576  0.00105973
