           1     0.28006     0.28006           0
           2    0.320392    0.300226   0.0142595
           3    0.291896    0.297449  0.00977295
           4     0.25212    0.286117   0.0122491
           5    0.256336    0.280161   0.0111538
           6    0.319684    0.286748   0.0110704
           7    0.282992    0.286211  0.00950189
           8    0.358076    0.295195   0.0118209
           9    0.301472    0.295892    0.010528
          10    0.333344    0.299637   0.0101195
          11    0.341692     0.30346   0.0098954
          12    0.261668    0.299978  0.00966424
          13    0.321752    0.301653  0.00906482
          14    0.182884    0.293169   0.0117337
          15    0.176956    0.285422   0.0132649
          16    0.273536    0.284679   0.0124566
          17    0.341472     0.28802   0.0121636
          18    0.307116     0.28908    0.011534
          19    0.251524    0.287104   0.0110951
          20    0.249384    0.285218   0.0106994
