           1    0.958904    0.958904           0
           2    0.912488    0.935696   0.0164105
           3    0.922224    0.931205   0.0115384
           4    0.906676    0.925073   0.0101535
           5     0.87422    0.914902   0.0121956
           6     0.77152    0.891005   0.0240661
           7     0.77446    0.874356   0.0257511
           8     0.93738    0.882234   0.0237066
           9    0.776216    0.870454   0.0238201
          10    0.892308     0.87264   0.0215381
          11    0.952204    0.879873   0.0207592
          12    0.756556    0.869596   0.0214223
          13    0.812848    0.865231   0.0202143
          14    0.907408    0.868244   0.0189936
          15    0.836664    0.866138   0.0178437
          16    0.956676    0.871797   0.0176028
          17    0.957892    0.876861   0.0172805
          18    0.886664    0.877406   0.0163291
          19      0.9236    0.879837   0.0156496
          20    0.883192    0.880005    0.014868
