           1    0.058644    0.058644           0
           2    0.062584    0.060614    0.001393
           3      0.0551    0.058776  0.00176482
           4    0.047028    0.055839   0.0028673
           5    0.045276   0.0537264   0.0029719
           6     0.05184    0.053412  0.00249316
           7    0.058448   0.0541314  0.00223839
           8    0.073368    0.056536   0.0029825
           9     0.07786   0.0589053  0.00346675
          10    0.055784   0.0585932   0.0031341
          11    0.050672   0.0578731  0.00293074
          12    0.071576    0.059015  0.00290045
          13    0.052796   0.0585366  0.00271651
          14     0.04192   0.0573497  0.00276965
          15     0.05228   0.0570117  0.00260555
          16     0.06936   0.0577835  0.00255444
          17     0.05878   0.0578421  0.00240486
          18    0.063256   0.0581429  0.00228998
          19    0.053316   0.0578888   0.0021835
          20    0.064772    0.058233  0.00210128
