1 1.48429 0
2 1.48326 0.00103385
3 1.48826 0.00503735
4 1.49698 0.00942079
5 1.50816 0.0133482
6 1.50171 0.0126673
7 1.49717 0.0116254
8 1.48732 0.0140856
9 1.48551 0.0125545
10 1.48857 0.0116402
11 1.49471 0.0121869
12 1.49375 0.0111667
13 1.4939 0.0102731
14 1.49084 0.00999197
15 1.49181 0.00935279
16 1.49017 0.008901
17 1.48969 0.00837521
18 1.48961 0.00789663
19 1.49013 0.0074878
20 1.4918 0.00729623
21 1.49057 0.00704707
22 1.48953 0.00679932
23 1.48614 0.00732982
24 1.48646 0.00702506
25 1.48805 0.00692443
26 1.48905 0.00672679
27 1.48938 0.00648138
28 1.48925 0.00624689
29 1.48833 0.00609851
30 1.48845 0.00589294
31 1.48873 0.00570655
32 1.48892 0.00552858
33 1.49029 0.00553271
34 1.48925 0.00546788
35 1.49016 0.00538648
36 1.49261 0.0057809
37 1.49214 0.00564218
38 1.4916 0.00551807
39 1.49187 0.00538146
40 1.49311 0.00538859
41 1.49347 0.00526837
42 1.49391 0.0051599
43 1.49308 0.0051057
44 1.49319 0.00498946
45 1.49459 0.00507461
46 1.49435 0.00496884
47 1.494 0.00487513
48 1.49343 0.00480564
49 1.49403 0.00474441
50 1.49384 0.00465253
51 1.4944 0.00459531
52 1.49359 0.00457939
53 1.49309 0.00452
54 1.49422 0.0045774
55 1.49291 0.00468063
56 1.49275 0.00459883
57 1.49382 0.00464149
58 1.49344 0.00457672
59 1.49316 0.00450694
60 1.49229 0.00451666
61 1.4931 0.00451654
62 1.49447 0.00464908
63 1.49414 0.00458679
64 1.49521 0.00463943
65 1.49449 0.00462358
66 1.49468 0.00455673
67 1.49566 0.00459388
68 1.49506 0.00456486
69 1.49505 0.00449824
70 1.49623 0.00458821
71 1.49718 0.00462161
72 1.49705 0.00455872
73 1.49819 0.00463779
74 1.49816 0.0045748
75 1.49752 0.00455832
76 1.49729 0.00450379
77 1.49691 0.00446129
78 1.49785 0.00450425
79 1.49842 0.00448333
80 1.49846 0.00442712
81 1.49915 0.00442513
82 1.50008 0.00447032
83 1.50042 0.00442921
84 1.50034 0.00437693
85 1.4999 0.00434758
86 1.49943 0.00432263
87 1.4998 0.00428861
88 1.50007 0.0042485
89 1.50021 0.00420277
90 1.50085 0.00420468
91 1.4999 0.00426472
92 1.49997 0.00421863
93 1.49951 0.00419789
94 1.49865 0.00424168
95 1.49784 0.00427356
96 1.4971 0.00429375
97 1.49709 0.00424926
98 1.4974 0.00421686
99 1.49675 0.0042251
100 1.49703 0.00419245
