           1    0.243611    0.243611           0
           2    0.248825    0.246218  0.00184349
           3    0.246774    0.246403  0.00123828
           4    0.246241    0.246362 0.000929378
           5    0.250597    0.247209  0.00106137
           6    0.247947    0.247332 0.000891558
           7    0.244955    0.246993 0.000826353
           8    0.245573    0.246815 0.000741861
           9    0.247548    0.246897 0.000663885
          10    0.253679    0.247575 0.000878102
          11    0.248874    0.247693 0.000806179
          12    0.247241    0.247655 0.000739875
          13    0.240424    0.247099 0.000867223
          14    0.244893    0.246941 0.000819463
          15    0.253462    0.247376  0.00087256
          16    0.249958    0.247538  0.00083281
          17    0.248794    0.247611 0.000787093
          18    0.241737    0.247285 0.000808203
          19    0.250694    0.247464 0.000785323
          20    0.244863    0.247334 0.000756749
           1    0.245262    0.245262           0
           2    0.251288    0.248275  0.00213085
           3    0.244408    0.246986  0.00176802
           4    0.250172    0.247783  0.00149475
           5    0.253642    0.248954  0.00159017
           6    0.256709    0.250247  0.00177423
           7    0.246158    0.249663  0.00161405
           8    0.250274    0.249739   0.0014141
           9    0.250538    0.249828  0.00125976
          10    0.250964    0.249941   0.0011389
          11    0.246207    0.249602  0.00108479
          12    0.254931    0.250046  0.00108148
          13    0.246116    0.249744  0.00103969
          14    0.245289    0.249426  0.00101295
          15    0.251626    0.249572 0.000955981
          16     0.25226     0.24974 0.000910875
          17    0.254592    0.250026 0.000900893
          18     0.24885     0.24996 0.000853206
          19    0.247976    0.249856 0.000814665
          20    0.253556    0.250041 0.000794657
