10 10.2382
20 6.7432
30 4.85416
40 4.15999
50 3.99203
60 3.5776
70 3.5776
80 3.5776
90 3.5776
100 3.5776
110 3.5776
120 3.5776
130 3.5776
140 3.5776
150 3.5776
160 3.5776
170 3.5776
180 3.5776
190 3.5776
200 3.5776
210 3.5776
220 3.5776
230 3.5776
240 3.5776
250 3.5776
260 3.5776
270 3.5776
280 3.5776
290 3.5776
300 3.5776
