           1     1.62237     1.62237           0
           2     1.75378     1.68808   0.0464616
           3     1.65197     1.67604   0.0324959
           4     1.69643     1.68114   0.0247686
           5     1.72107     1.68912   0.0210632
           6     1.67289     1.68642   0.0177255
           7     1.72046     1.69128   0.0158463
           8     1.62547     1.68305   0.0158579
           9     1.59891     1.67371   0.0166253
          10     1.72474     1.67881   0.0157266
          11     1.68206      1.6791   0.0142997
          12     1.64535     1.67629   0.0133819
          13     1.72541     1.68007   0.0128748
          14      1.6794     1.68002   0.0119553
          15     1.72166      1.6828    0.011476
          16     1.63783     1.67999   0.0110975
          17     1.71531     1.68207   0.0106374
          18     1.66896     1.68134   0.0100714
          19     1.70836     1.68276  0.00964115
          20     1.63365      1.6803  0.00946657
