           1     124.852     124.852           0
           2     120.526     122.689     1.52944
           3     116.459     120.612     1.97858
           4     116.487     119.581     1.73191
           5     117.986     119.262     1.41461
           6     118.184     119.082     1.19019
           7     124.636     119.876     1.25712
           8     124.785     120.489     1.24077
           9     123.775     120.854     1.15535
          10     123.158     121.085     1.06254
          11     123.923     121.343    0.996783
          12     116.651     120.952    0.987434
          13     123.993     121.186    0.938786
          14     113.713     120.652     1.01215
          15     124.447     120.905    0.975789
          16     122.181     120.985    0.918057
          17     124.861     121.213    0.891914
          18      124.82     121.413    0.864587
          19     116.655     121.163    0.854588
          20     124.635     121.336     0.82931
