           1     1.46374     1.46374           0
           2     1.53141     1.49757    0.023924
           3     1.52034     1.50516   0.0171109
           4     1.48037     1.49896   0.0139104
           5     1.51849     1.50287   0.0116638
           6     1.51176     1.50435  0.00981347
           7     1.51829     1.50634  0.00861133
           8     1.43886     1.49791   0.0109105
           9     1.41587     1.48879   0.0129578
          10     1.51126     1.49104   0.0118553
          11     1.51549     1.49326   0.0109839
          12      1.4606     1.49054   0.0104004
          13     1.52188     1.49295  0.00987574
          14     1.52008     1.49489  0.00935857
          15     1.51683     1.49635  0.00884819
          16      1.4737     1.49494  0.00840767
          17     1.52817     1.49689  0.00813724
          18     1.49364     1.49671  0.00768718
          19     1.51934      1.4979  0.00737428
          20      1.4614     1.49608  0.00722785
