           1     1.80569     1.80569           0
           2     1.93833     1.87201   0.0468937
           3     1.89149     1.87851   0.0317088
           4     1.92953     1.89126   0.0262222
           5     1.94873     1.90275   0.0233613
           6     1.82655     1.89005    0.022659
           7     1.95238     1.89896   0.0210988
           8     1.84944     1.89277   0.0193482
           9     1.83035     1.88583   0.0183995
          10     1.97957     1.89521   0.0187964
          11       1.872      1.8931   0.0172056
          12     1.86123     1.89044   0.0159754
          13     1.96014      1.8958   0.0156203
          14     1.93258     1.89843   0.0147239
          15      1.9166     1.89964    0.013792
          16     1.83382     1.89553   0.0135296
          17     1.91921     1.89692   0.0128053
          18     1.95947      1.9004   0.0125565
          19     1.93143     1.90203   0.0120014
          20     1.83979     1.89892   0.0117979
