           1      6.0446      6.0446           0
           2     5.44045     5.74252    0.213598
           3     5.97488     5.81998    0.155809
           4     5.82988     5.82245    0.116877
           5     5.74702     5.80736     0.09447
           6     6.30929     5.89102    0.109679
           7     5.62542     5.85308    0.100359
           8     5.35895     5.79131    0.105117
           9     5.33649     5.74077    0.104884
          10     5.51355     5.71805   0.0968255
          11     5.62767     5.70984   0.0883711
          12     5.96961     5.73148   0.0836162
          13     5.39108      5.7053   0.0811806
          14     5.49683     5.69041   0.0767355
          15     5.28185     5.66317   0.0763007
          16     5.40711     5.64717    0.073191
          17     5.52965     5.64025   0.0692113
          18     5.73525     5.64553   0.0655671
          19     5.30097      5.6274   0.0645754
          20     4.98481     5.59527   0.0688774
