           1     2.93664     2.93664           0
           2     2.96375     2.95019  0.00958433
           3     2.98534     2.96191   0.0115039
           4     2.96802     2.96344  0.00872881
           5     2.93345     2.95744  0.00880558
           6     2.85478     2.94033   0.0172568
           7     2.97319     2.94503   0.0154167
           8     2.93099     2.94327   0.0135891
           9     2.96974     2.94621   0.0123933
          10     3.08155     2.95975   0.0170075
          11     3.00402     2.96377   0.0159305
          12     3.08483     2.97386   0.0175082
          13     3.05607     2.98018   0.0172658
          14     3.16539     2.99341   0.0204829
          15     3.03061     2.99589   0.0192669
          16     3.12036     3.00367   0.0195703
          17     2.88727     2.99682   0.0195802
          18     3.06032     3.00035   0.0188075
          19      2.9607     2.99826   0.0179331
          20     2.77689      2.9872    0.020165
