           1    0.174968    0.174968           0
           2    0.135492     0.15523   0.0139569
           3    0.137176    0.149212   0.0105223
           4    0.177788    0.156356   0.0100278
           5      0.1972    0.164525   0.0108508
           6    0.140628    0.160542  0.00974591
           7    0.125648    0.155557   0.0095437
           8    0.106268    0.149396   0.0101464
           9    0.158648    0.150424  0.00907096
          10    0.092012    0.144583  0.00986693
          11    0.162816     0.14624   0.0091081
          12    0.162968    0.147634  0.00845509
          13    0.153668    0.148098  0.00781743
          14    0.108888    0.145298  0.00774452
          15    0.203536     0.14918  0.00814349
          16     0.18698    0.151543  0.00796984
          17    0.147552    0.151308  0.00750448
          18    0.143188    0.150857  0.00710111
          19    0.130836    0.149803   0.0068051
          20    0.153136     0.14997  0.00646689
