           1     0.13042     0.13042           0
           2    0.108436    0.119428  0.00777252
           3    0.110152    0.116336  0.00576398
           4    0.130728    0.119934  0.00532892
           5    0.156732    0.127294  0.00784253
           6    0.115676    0.125357  0.00677025
           7    0.067464    0.117087  0.00960754
           8    0.094796      0.1143  0.00880138
           9    0.111936    0.114038  0.00782737
          10     0.07654    0.110288  0.00789187
          11    0.112384    0.110479  0.00717672
          12    0.104636    0.109992  0.00659516
          13    0.113248    0.110242  0.00609259
          14    0.103804    0.109782  0.00567474
          15    0.158692    0.113043  0.00616239
          16    0.127132    0.113924  0.00583982
          17    0.106788    0.113504  0.00551136
          18    0.109568    0.113285  0.00520951
          19      0.1083    0.113023  0.00494193
          20    0.112116    0.112977  0.00469504
