           1      0.0239      0.0239           0
           2      0.0202     0.02205  0.00130815
           3    0.015008   0.0197027  0.00210568
           4     0.03064    0.022437  0.00284631
           5    0.026152     0.02318  0.00237204
           6    0.014572   0.0217453   0.0023712
           7      0.0111   0.0202246  0.00247249
           8    0.026444    0.021002  0.00228238
           9    0.016804   0.0205356   0.0020759
          10    0.012024   0.0196844  0.00203534
          11    0.010756   0.0188727  0.00200563
          12    0.015164   0.0185637  0.00186216
          13      0.0177   0.0184972   0.0017201
          14    0.023136   0.0188286  0.00162883
          15     0.03122   0.0196547    0.001717
          16    0.018136   0.0195597  0.00161231
          17    0.026136   0.0199466  0.00156318
          18    0.026188   0.0202933  0.00151431
          19     0.02292   0.0204316  0.00144091
          20     0.02268    0.020544  0.00137324
