           1    0.277456    0.277456           0
           2      0.3207    0.299078   0.0152891
           3    0.273092    0.290416   0.0124061
           4    0.300676    0.292981  0.00956607
           5    0.405904    0.315566   0.0216013
           6    0.254672    0.305417   0.0202453
           7    0.330776    0.309039   0.0176743
           8    0.248616    0.301486   0.0170024
           9    0.248244    0.295571   0.0161096
          10    0.225788    0.288592   0.0159386
          11    0.314792    0.290974   0.0146665
          12    0.224368    0.285424   0.0144565
          13    0.277284    0.284798    0.013358
          14    0.266156    0.283466     0.01247
          15    0.383492    0.290134   0.0133027
          16    0.296884    0.290556    0.012478
          17    0.280384    0.289958   0.0117583
          18    0.303032    0.290684   0.0111275
          19    0.224556    0.287204   0.0110728
          20    0.335588    0.289623   0.0107802
