           1    0.035776    0.035776           0
           2    0.026212    0.030994  0.00338138
           3    0.020432   0.0274733  0.00365309
           4    0.037392    0.029953  0.00348111
           5     0.03818   0.0315984  0.00314984
           6       0.019   0.0294987  0.00325023
           7    0.018908   0.0279857  0.00311822
           8    0.034184   0.0287605  0.00282306
           9    0.023732   0.0282018  0.00256408
          10    0.020896   0.0274712  0.00240951
          11    0.016104   0.0264378  0.00240186
          12    0.022668   0.0261237  0.00222215
          13    0.020496   0.0256908  0.00209296
          14    0.030108   0.0260063   0.0019671
          15    0.045096   0.0272789  0.00220962
          16     0.02204   0.0269515  0.00209564
          17    0.032828   0.0272972  0.00200067
          18    0.035864   0.0277731  0.00194531
          19    0.030608   0.0279223  0.00184864
          20    0.029276     0.02799  0.00175744
